    "COUNTRY_CD","YEARWEEK","TOTAL_SALES"
CN,201823,969405.5299999993
CN,201824,895095.9400000148
CN,201825,831137.8900000136
CN,201826,810390.4000000148
CN,201827,937306.8800000102
CN,201828,1237370.5100000177
CN,201829,918123.8500000186
CN,201830,898666.3700000137
CN,201831,1021486.4500000026
CN,201832,1119467.2300000237
CN,201833,1041322.5600000297
CN,201834,1046901.4300000232
CN,201835,1375475.1900000453
CN,201836,1046456.1200000352
CN,201837,1683494.1200000164
CN,201838,1382451.7600000221
CN,201839,1056572.3500000038
CN,201840,1049299.2300000067
CN,201841,3000790.4499998186
CN,201842,974768.920000014
CN,201843,1337951.130000067
CN,201844,1316790.4300000384
CN,201845,1591924.2700001057
CN,201846,1520894.1500000833
CN,201847,1460048.540000087
CN,201848,1341887.2300000952
CN,201849,1059574.7400000829
CN,201850,1205942.760000104
CN,201851,1134548.2200000961
CN,201852,1226056.750000136
CN,201901,1178476.7400001225
CN,201902,1594043.1800001177
CN,201903,1072747.3400000932
CN,201904,1133803.8700000886
CN,201905,1584350.5400000806
CN,201906,1060599.2000000712
CN,201907,997702.9100000794
CN,201908,1034166.1800000772
CN,201909,1152285.340000068
CN,201910,1032003.2900000853
CN,201911,1039240.120000086
CN,201912,1056200.77000011
CN,201913,1307760.7100000575
CN,201914,1200738.7800000932
CN,201915,1134742.2000000672
CN,201916,1105775.8600001049
CN,201917,1182105.3700000995
CN,201918,1877667.5999997107
CN,201919,1388499.0300000603
CN,201920,1384792.2200000095
CN,201921,997845.7300000836
CN,201922,1256568.2100000794
CN,201923,998353.5500000849
CN,201924,934288.7800000751
CN,201925,1086756.7100001036
CN,201926,1079239.260000117
CN,201927,1170746.7000001406
CN,201928,946841.6300000286
CN,201929,979930.2800000274
CN,201930,1137219.730000036
CN,201931,1282499.8600000206
CN,201932,1488916.6199998371
CN,201933,1102576.9400000346
CN,201934,1045586.1200000334
CN,201935,1246942.0000000265
CN,201936,1015967.4000000197
CN,201937,1131136.9800000275
CN,201938,1588007.669999852
CN,201939,1535583.5999998378
CN,201940,1452824.7699997402
CN,201941,3158275.6799989655
CN,201942,1147180.600000034
CN,201943,1077394.8600000276
CN,201944,1133550.560000013
CN,201945,1492163.5499999202
CN,201946,1145894.780000025
CN,201947,1473517.3300000918
CN,201948,1236399.5499999844
CN,201949,1267046.2300000424
CN,201950,1221157.620000046
CN,201951,890077.8700000185
CN,201952,325796.7200000078
CN,202001,182456.36000000127
CN,202002,297104.80000000505
CN,202003,343418.2600000066
CN,202004,336696.3300000055
CN,202005,699373.7700000033
CN,202006,540111.4000000199
CN,202007,425207.36000001663
CN,202008,521486.9300000204
CN,202009,533947.1100000171
CN,202010,587337.170000026
CN,202011,671022.030000019
CN,202012,672848.2800000207
CN,202013,834115.6900000061
CN,202014,901798.0800000012
CN,202015,812013.1000000123
CN,202016,957509.9300000079
CN,202017,855510.4999999902
CN,202018,1370092.5000000093
CN,202019,1177479.8199999912
CN,202020,1586391.5400000326
CN,202021,914675.7200000142
CN,202022,888210.3899999567
CN,202023,881695.3899999363
CN,202024,904972.9499999434
CN,202025,966689.1899999189
CN,202026,868724.7999999898
CN,202027,868250.5100000416
CN,202028,1074005.2199998624
CN,202029,1237926.639999867
CN,202030,1087985.6099999598
CN,202031,947417.7499999111
CN,202032,1412896.5799998494
CN,202033,1062729.2299998812
CN,202034,1058776.639999868
CN,202035,1291558.8999998393
CN,202036,1369225.9199998234
CN,202037,1084548.9299998982
CN,202038,1066444.939999898
CN,202039,1163428.1499998497
CN,202040,2369635.6400000607
CN,202041,1760772.1699999606
CN,202042,802335.2299999563
CN,202043,791541.9399999635
CN,202044,1193659.7199999057
CN,202045,1386578.8699998574
CN,202046,1120351.6999999003
CN,202047,1167575.2099998884
CN,202048,975280.6199999356
CN,202049,774994.9800000077
CN,202050,787960.5299999786
CN,202051,706884.9099999857
CN,202052,619345.6000000115
CN,202101,772685.6399999568
CN,202102,849092.4099999625
CN,202103,1029491.6799999251
CN,202104,728346.1299999871
CN,202105,1089922.129999968
CN,202106,988816.4699999612
CN,202107,909188.4999999712
CN,202108,1038488.7599999178
CN,202109,902358.2399999321
CN,202110,928985.5799999736
CN,202111,1094290.6999999548
CN,202112,1265161.2899998669
CN,202113,1243718.2599999786
CN,202114,1375516.5600000129
CN,202115,1016958.410000032
CN,202116,1459452.0699999484
CN,202117,1073930.2600000347
CN,202118,1518480.65000001
CN,202119,954447.3800000412
CN,202120,1166000.3500000485
CN,202121,803505.2600000278
CN,202122,712086.9000000205
CN,202123,727609.5100000362
CN,202124,824466.9100000259
CN,202125,803226.2800000263
CN,202126,736554.1200000247
CN,202127,641955.2200000095
CN,202128,719181.3000000101
CN,202129,563107.7300000107
CN,202130,584392.449999991
CN,202131,764017.8499999964
CN,202132,872639.690000018
CN,202133,818653.3600000115
CN,202134,839716.9000000341
CN,202135,887573.1600001046
CN,202136,971090.7300000587
CN,202137,946814.7300000056
CN,202138,1011161.4399999994
CN,202139,805432.1599999939
CN,202140,1985449.259999972
CN,202141,1544141.0499999947
CN,202142,649859.7199999866
CN,202143,615028.639999985
CN,202144,870886.2699999857
CN,202145,979445.9299999914
CN,202146,1456917.4799999723
CN,202147,1754048.7499999967
CN,202148,773251.3199999905
CN,202149,735812.0399999516
CN,202150,730667.0899999815
CN,202151,748338.0899999951
CN,202152,739282.9699999857
CN,202201,676578.0999999669
CN,202202,874948.6299999512
CN,202203,808390.5699999616
CN,202204,710771.7399999797
CN,202205,951220.0899999976
CN,202206,862347.1499999919
CN,202207,440061.3699999943
CN,202208,642254.9799999855
CN,202209,452427.71999999566
CN,202210,549532.5299999956
CN,202211,443618.7099999997
CN,202212,489251.0399999819
CN,202213,610045.3799999858
CN,202214,841183.1599999752
CN,202215,454099.9299999959
CN,202216,739310.6399999759
CN,202217,382410.7400000006
CN,202218,963278.8599999493
CN,202219,724778.2499999892
CN,202220,855231.5699999807
CN,202221,690742.5999999649
CN,202222,611138.4399999728
CN,202223,589708.6599999797
CN,202224,700887.8599999591
CN,202225,648636.399999984
CN,202226,688361.219999969
CN,202227,802050.9699999595
CN,202228,617153.0599999725
CN,202229,580416.5699999802
CN,202230,588042.2299999901
CN,202231,565220.9599999837
CN,202232,846500.8199999734
CN,202233,530314.9199999844
CN,202234,555710.65999996
CN,202235,690853.7799999673
CN,202236,881084.6599999724
CN,202237,556908.9099999913
CN,202238,663273.8100000003
CN,202239,518701.8299999981
CN,202240,1811492.5300000245
CN,202241,953554.0899999882
CN,202242,656787.6199999865
CN,202243,462218.49999999366
CN,202244,570666.149999997
CN,202245,620854.9699999834
CN,202246,1035650.3299999991
CN,202247,769968.1499999968
CN,202248,506417.4999999888
CN,202249,539665.479999996
CN,202250,572064.1799999989
CN,202251,604801.6899999952
CN,202252,1087868.1499999799
CN,202301,814016.4899999815
CN,202302,695136.9699999975
CN,202303,733121.8499999873
CN,202304,621025.1099999953
CN,202305,637612.9999999979
CN,202306,1246890.2799999858
CN,202307,568196.3599999958
CN,202308,559581.0399999917
CN,202309,537095.0399999977
CN,202310,536592.6399999941
CN,202311,572101.7299999981
CN,202312,610863.4600000003
CN,202313,637611.6800000046
CN,202314,557321.2000000052
CN,202315,636448.7599999976
CN,202316,667564.8400000064
CN,202317,475785.9500000033
CN,202318,1240869.4499999667
CN,202319,833690.3499999666
CN,202320,802642.1399999796
CN,202321,702737.6999999899
CN,202322,417326.6799999974
CN,202323,426129.76999999647
CN,202324,441601.9999999982
CN,202325,424233.95999999996
CN,202326,441174.96000000124
CN,202327,484785.5800000029
CN,202328,591025.4900000007
CN,202329,559801.6700000021
CN,202330,636587.7500000027
CN,202331,458992.79000000365
CN,202332,646952.459999995
CN,202333,600124.9799999825
CN,202334,531051.3699999927
CN,202335,559040.7799999987
CN,202336,794477.4499999962
CN,202337,717475.2099999886
CN,202338,701842.6800000009
CN,202339,512347.34999999695
CN,202340,2132898.740000001
CN,202341,1276783.979999983
CN,202342,699556.98
CN,202343,514915.5600000024
CN,202344,502920.48000000126
CN,202345,545354.1500000047
CN,202346,1233808.5699999717
CN,202347,942315.6299999901
CN,202348,759907.7500000014
CN,202349,503615.0600000005
CN,202350,474506.39999999845
CN,202351,709435.3599999889
CN,202352,629337.4699999976
CN,202353,647615.1399999979
CN,202401,510561.8900000014
CN,202402,751266.4899999952
CN,202403,605507.2800000018
CN,202404,590365.2999999908
CN,202405,1249872.9999999758
CN,202406,485988.45999999926
CN,202407,611071.6200000012
CN,202408,573103.0099999947
CN,202409,553636.8399999985
CN,202410,514896.90999999945
CN,202411,145769.1300000004
CO,201749,103601.46999999968
CO,201750,137631.19000000015
CO,201751,147600.50000000058
CO,201752,131673.08000000063
CO,201753,132974.6100000004
CO,201801,86717.82000000059
CO,201802,91849.38000000053
CO,201803,93861.06999999961
CO,201804,91129.12999999951
CO,201805,107557.599999999
CO,201806,92357.459999999
CO,201807,104367.38999999837
CO,201808,107227.49999999908
CO,201809,92223.30999999894
CO,201810,102657.67999999839
CO,201811,101508.0199999986
CO,201812,111042.46999999802
CO,201813,131649.70999999868
CO,201814,251467.60000000143
CO,201815,162064.1199999979
CO,201816,113364.29999999859
CO,201817,131231.11999999807
CO,201818,125112.37999999837
CO,201819,116293.23999999848
CO,201820,112884.17999999825
CO,201821,154356.05999999982
CO,201822,188709.2800000004
CO,201823,171770.56999999934
CO,201824,132454.8099999993
CO,201825,133774.25999999937
CO,201826,135385.4299999986
CO,201827,151319.7799999981
CO,201828,177507.88999999763
CO,201829,179501.04999999743
CO,201830,188335.83999999805
CO,201831,186384.85999999777
CO,201832,217195.56999999628
CO,201833,198232.22999999466
CO,201834,199966.5599999969
CO,201835,190320.519999997
CO,201836,183326.7099999947
CO,201837,181967.49999999657
CO,201838,149968.38999999766
CO,201839,150692.33999999784
CO,201840,179743.72999999704
CO,201841,176658.0199999983
CO,201842,445541.1399999954
CO,201843,321512.2400000062
CO,201844,228918.0200000006
CO,201845,326167.12000000593
CO,201846,502546.5200000059
CO,201847,408447.2700000075
CO,201848,175015.31000000078
CO,201849,215746.2600000011
CO,201850,498523.389999993
CO,201851,308574.149999999
CO,201852,205989.50000000242
CO,201901,181077.15000000078
CO,201902,184559.9200000003
CO,201903,172015.3300000002
CO,201904,176678.56000000006
CO,201905,187146.89999999932
CO,201906,159683.54999999946
CO,201907,150444.92999999897
CO,201908,160653.26999999984
CO,201909,138186.70999999746
CO,201910,155352.49999999886
CO,201911,153172.05999999924
CO,201912,154797.57999999946
CO,201913,194694.91999999993
CO,201914,256752.72000000032
CO,201915,190626.58999999912
CO,201916,159902.32999999842
CO,201917,157113.64999999828
CO,201918,146830.53999999736
CO,201919,153430.24999999817
CO,201920,194168.75000000105
CO,201921,221258.10999999923
CO,201922,238792.84999999945
CO,201923,236865.71999999846
CO,201924,183368.33999999802
CO,201925,194817.80999999863
CO,201926,221476.19999999937
CO,201927,201128.78999999864
CO,201928,209127.36999999802
CO,201929,212749.01999999952
CO,201930,195655.96000000066
CO,201931,191045.56000000268
CO,201932,190504.55000000232
CO,201933,203341.1800000004
CO,201934,174584.13000000158
CO,201935,174849.41000000125
CO,201936,178795.4900000012
CO,201937,173578.84000000212
CO,201938,157613.3300000014
CO,201939,162829.09000000064
CO,201940,185962.94000000475
CO,201941,209399.53000000233
CO,201942,217600.610000002
CO,201943,522585.2700000049
CO,201944,343120.9500000059
CO,201945,317216.3900000028
CO,201946,468608.2799999948
CO,201947,503668.919999993
CO,201948,202600.2000000007
CO,201949,177140.93000000142
CO,201950,215721.6300000017
CO,201951,235630.65999999872
CO,201952,239398.2099999979
CO,202001,237108.17999999732
CO,202002,239631.32999999722
CO,202003,195580.60999999935
CO,202004,196968.1200000003
CO,202005,220834.6199999971
CO,202006,210998.0399999986
CO,202007,93514.67
CO,202008,9555.140000000001
CO,202009,9555.140000000009
CO,202010,0.01
CO,202011,0.01
CO,202012,0.01
CO,202013,95.33
CO,202014,5186.839999999997
CO,202015,11008.060000000029
CO,202016,3628.789999999995
CO,202017,5705.719999999996
CO,202018,17333.3
CO,202019,64475.009999999624
CO,202020,97964.08000000002
CO,202021,97024.84999999989
CO,202022,68640.3000000003
CO,202023,71477.71999999972
CO,202024,80783.47000000012
CO,202025,68884.97000000007
CO,202026,114191.6600000023
CO,202027,106285.60000000159
CO,202028,128148.69000000106
CO,202029,127998.01000000014
CO,202030,190645.89000000095
CO,202031,266684.4999999992
CO,202032,297054.01000000193
CO,202033,345740.9900000036
CO,202034,333734.8900000023
CO,202035,323861.66000000003
CO,202036,394136.80000000005
CO,202037,439666.27999999915
CO,202038,404292.2999999962
CO,202039,532106.0100000007
CO,202040,388521.74000000174
CO,202041,413354.4999999967
CO,202042,518241.1100000051
CO,202043,668615.5200000125
CO,202044,666205.5699999955
CO,202045,647135.6799999973
CO,202046,738711.029999988
CO,202047,798973.029999994
CO,202048,274297.93000000645
CO,202049,214846.12999999692
CO,202050,181271.60000000062
CO,202051,267576.82000000286
CO,202052,265044.4100000012
CO,202101,239675.26000000178
CO,202102,272617.2400000023
CO,202103,278551.0700000022
CO,202104,309043.49000000727
CO,202105,316281.9600000066
CO,202106,325769.70000000694
CO,202107,314268.58000000444
CO,202108,451706.6400000071
CO,202109,323159.94000000216
CO,202110,234977.41000000044
CO,202111,269404.9900000002
CO,202112,271782.03000000236
CO,202113,249076.02999999866
CO,202114,319826.7999999997
CO,202115,343361.9599999986
CO,202116,344904.66999999783
CO,202117,331132.5499999997
CO,202118,309726.390000001
CO,202119,332413.38000000146
CO,202120,338783.96999999473
CO,202121,354084.84999999474
CO,202122,365233.53999999986
CO,202123,392758.1899999926
CO,202124,276225.8799999974
CO,202125,222875.10999999818
CO,202126,220097.77999999857
CO,202127,222920.49999999706
CO,202128,239187.45999999825
CO,202129,220468.68999999863
CO,202130,289113.1300000034
CO,202131,228175.70000000185
CO,202132,196529.720000002
CO,202133,273783.2000000023
CO,202134,232634.4800000038
CO,202135,248089.2800000007
CO,202136,214208.87000000192
CO,202137,232691.1200000036
CO,202138,218387.18000000424
CO,202139,663959.649999988
CO,202140,241208.57000000274
CO,202141,256395.9799999991
CO,202142,294591.29000000545
CO,202143,511829.61999999447
CO,202144,537165.0199999955
CO,202145,460401.2400000047
CO,202146,582595.700000002
CO,202147,831976.1299999396
CO,202148,276853.2200000004
CO,202149,291051.77999999636
CO,202150,312368.8200000004
CO,202151,299710.0100000043
CO,202152,308634.3700000015
CO,202201,298696.9999999981
CO,202202,255935.57999999807
CO,202203,248103.5299999998
CO,202204,236611.85000000012
CO,202205,234460.84000000023
CO,202206,288935.5599999983
CO,202207,215300.8999999998
CO,202208,228356.28999999826
CO,202209,715705.7200000066
CO,202210,370580.6500000032
CO,202211,262676.829999998
CO,202212,230410.44999999873
CO,202213,258254.07999999882
CO,202214,454772.3900000009
CO,202215,303824.7099999994
CO,202216,260010.0999999991
CO,202217,261774.35999999713
CO,202218,269349.0899999975
CO,202219,247393.64999999883
CO,202220,345160.8799999958
CO,202221,366975.90000000276
CO,202222,331313.92999999877
CO,202223,346398.47999999934
CO,202224,353735.3100000007
CO,202225,318161.83999999973
CO,202226,272519.7199999983
CO,202227,332565.92999999656
CO,202228,329367.26999999775
CO,202229,313004.9399999956
CO,202230,265476.9099999995
CO,202231,456133.77000000235
CO,202232,337025.51
CO,202233,344814.3799999982
CO,202234,298072.5399999992
CO,202235,304822.0600000001
CO,202236,269052.2900000011
CO,202237,267399.1600000018
CO,202238,238826.06000000128
CO,202239,443533.57000000647
CO,202240,360993.33000000275
CO,202241,288516.849999999
CO,202242,275818.96999999846
CO,202243,527809.7700000054
CO,202244,462765.0200000044
CO,202245,445942.1799999863
CO,202246,601066.1699999936
CO,202247,856062.7100000058
CO,202248,280776.1299999922
CO,202249,337390.2200000075
CO,202250,385835.09000001353
CO,202251,300802.03000000777
CO,202252,331684.6700000008
CO,202301,308655.58000000514
CO,202302,268354.6100000028
CO,202303,319815.52000000706
CO,202304,200247.58999999886
CO,202305,191563.07999999876
CO,202306,221606.17000000068
CO,202307,183357.78999999876
CO,202308,189296.71999999965
CO,202309,211658.56999999942
CO,202310,197465.91999999812
CO,202311,398348.4000000053
CO,202312,271732.9900000036
CO,202313,146676.8899999995
CO,202314,173061.26999999958
CO,202315,278795.9899999992
CO,202316,176370.229999999
CO,202317,152414.6399999997
CO,202318,169482.2899999987
CO,202319,190012.54999999795
CO,202320,210784.8700000004
CO,202321,294667.62000000844
CO,202322,289789.3800000073
CO,202323,244387.25000000244
CO,202324,321265.8100000044
CO,202325,276048.3000000044
CO,202326,195798.16000000047
CO,202327,200985.96000000014
CO,202328,195721.1899999996
CO,202329,188292.8099999996
CO,202330,203717.88000000012
CO,202331,262444.8600000007
CO,202332,256778.92000000156
CO,202333,222718.8999999983
CO,202334,190152.60000000068
CO,202335,201399.61000000048
CO,202336,207246.92999999906
CO,202337,220264.85999999932
CO,202338,182419.11000000004
CO,202339,632388.2599999974
CO,202340,370532.32000000076
CO,202341,201124.34000000008
CO,202342,192030.00000000125
CO,202343,422357.9400000011
CO,202344,372692.1299999982
CO,202345,278873.93
CO,202346,352621.9600000011
CO,202347,767031.6800000109
CO,202348,333853.15000000136
CO,202349,191757.36000000016
CO,202350,208490.59000000084
CO,202351,270678.25000000093
CO,202352,241834.37999999983
CO,202353,161146.66999999978
CO,202401,159009.95999999967
CO,202402,158160.32000000004
CO,202403,140978.44000000082
CO,202404,145996.1800000007
CO,202405,176196.35000000085
CO,202406,153717.43000000072
CO,202407,151410.8400000018
CO,202408,169422.68999999992
CO,202409,143399.1400000002
CO,202410,101646.03000000016
CO,202411,31888.07000000003
CR,201749,6101.480000000001
CR,201750,8115.750000000007
CR,201751,10239.810000000023
CR,201752,10727.930000000017
CR,201753,23484.709999999963
CR,201801,9320.03000000001
CR,201802,13401.80999999998
CR,201803,7121.190000000007
CR,201804,7722.860000000013
CR,201805,9277.740000000016
CR,201806,8253.610000000015
CR,201807,10069.100000000019
CR,201808,6411.600000000014
CR,201809,7013.720000000012
CR,201810,8256.920000000018
CR,201811,8539.250000000024
CR,201812,8169.270000000014
CR,201813,10513.39000000003
CR,201814,9362.660000000029
CR,201815,14501.289999999966
CR,201816,9548.50000000001
CR,201817,9429.120000000017
CR,201818,9800.870000000017
CR,201819,10592.160000000018
CR,201820,9060.50000000001
CR,201821,20379.77999999994
CR,201822,25109.699999999917
CR,201823,21640.309999999936
CR,201824,14544.150000000009
CR,201825,15526.179999999968
CR,201826,14910.129999999983
CR,201827,42202.79999999986
CR,201828,90623.92000000003
CR,201829,25710.36999999987
CR,201830,33054.619999999915
CR,201831,27414.909999999913
CR,201832,22055.789999999964
CR,201833,21824.67999999981
CR,201834,22365.359999999953
CR,201835,21465.819999999923
CR,201836,24862.869999999737
CR,201837,22050.999999999916
CR,201838,25406.74999999983
CR,201839,22360.1199999999
CR,201840,21441.109999999928
CR,201841,24628.359999999906
CR,201842,120485.63999999981
CR,201843,46155.33000000016
CR,201844,49009.49000000041
CR,201845,82449.16000000035
CR,201846,149537.80000000048
CR,201847,54681.59000000013
CR,201848,9146.759999999991
CR,201849,9680.809999999994
CR,201850,12837.67999999999
CR,201851,21118.30000000001
CR,201852,19653.419999999973
CR,201901,21313.37000000005
CR,201902,21070.660000000025
CR,201903,14884.49000000002
CR,201904,16896.50000000003
CR,201905,16385.240000000027
CR,201906,18495.759999999977
CR,201907,14565.470000000014
CR,201908,15287.93000000001
CR,201909,14519.160000000014
CR,201910,15727.920000000007
CR,201911,12900.140000000003
CR,201912,14792.170000000011
CR,201913,18764.170000000013
CR,201914,18147.65
CR,201915,20822.519999999993
CR,201916,18197.81
CR,201917,17624.98000000003
CR,201918,16333.270000000026
CR,201919,16830.340000000026
CR,201920,23766.80000000005
CR,201921,29016.250000000102
CR,201922,25130.920000000042
CR,201923,22229.34999999992
CR,201924,23775.02999999998
CR,201925,23385.100000000006
CR,201926,23154.520000000055
CR,201927,26904.13000000002
CR,201928,67906.44000000026
CR,201929,19405.64000000005
CR,201930,23062.19000000006
CR,201931,23069.790000000023
CR,201932,34535.96999999998
CR,201933,24974.83000000004
CR,201934,18133.74000000005
CR,201935,23519.660000000047
CR,201936,18482.720000000023
CR,201937,22360.64000000001
CR,201938,18893.04999999996
CR,201939,20461.379999999997
CR,201940,19749.699999999993
CR,201941,24338.14000000003
CR,201942,31714.26999999994
CR,201943,136108.25999999986
CR,201944,76600.30999999985
CR,201945,78467.92999999973
CR,201946,116733.96999999924
CR,201947,95163.6599999992
CR,201948,20335.88
CR,201949,14653.879999999994
CR,201950,18977.48999999999
CR,201951,20278.319999999985
CR,201952,19254.249999999985
CR,202001,14835.380000000003
CR,202002,17070.179999999986
CR,202003,11776.910000000003
CR,202004,10919.400000000003
CR,202005,12373.910000000007
CR,202006,12029.900000000003
CR,202007,4759.370000000002
CR,202012,323.15
CR,202013,258.12
CR,202014,1177.5199999999998
CR,202015,6638.850000000004
CR,202016,9845.630000000003
CR,202017,10108.200000000004
CR,202018,8885.090000000002
CR,202019,9510.920000000015
CR,202020,11806.44000000001
CR,202021,10600.720000000012
CR,202022,7244.699999999991
CR,202023,4843.989999999998
CR,202025,701.5300000000002
CR,202026,5772.739999999995
CR,202027,30616.58000000009
CR,202028,36063.86999999999
CR,202029,12217.449999999995
CR,202030,17312.069999999992
CR,202031,11115.370000000003
CR,202032,11898.990000000007
CR,202033,9826.520000000019
CR,202034,10314.69000000001
CR,202035,10849.430000000008
CR,202036,70259.76999999984
CR,202037,86243.2000000002
CR,202038,84902.53000000019
CR,202039,117004.48000000019
CR,202040,98705.97000000004
CR,202041,160459.89000000022
CR,202042,192167.5599999991
CR,202043,450019.05999999086
CR,202044,346119.2299999972
CR,202045,389811.0899999923
CR,202046,503794.96999998856
CR,202047,479370.88999999466
CR,202048,111772.79999999993
CR,202049,99781.94000000063
CR,202050,95504.18000000036
CR,202051,96084.43000000031
CR,202052,93041.75999999992
CR,202101,82301.94999999995
CR,202102,98074.50999999995
CR,202103,78505.8999999995
CR,202104,79432.28000000014
CR,202105,82906.14000000001
CR,202106,80900.41999999982
CR,202107,80202.81999999951
CR,202108,91329.86999999995
CR,202109,79865.46999999967
CR,202110,88958.19999999931
CR,202111,123607.44999999991
CR,202112,108333.22999999928
CR,202113,78797.70999999884
CR,202114,28277.460000000057
CR,202115,73395.60999999875
CR,202116,121485.50999999941
CR,202117,95913.82999999706
CR,202118,101881.63999999796
CR,202119,91305.20999999743
CR,202120,125973.18999999943
CR,202121,135746.07000000117
CR,202122,150555.65000000148
CR,202123,124567.94000000285
CR,202124,149316.24000000005
CR,202125,106026.33999999937
CR,202126,120080.4099999997
CR,202127,154808.93000000063
CR,202128,426264.5600000008
CR,202129,146581.20000000013
CR,202130,149374.11000000095
CR,202131,122759.9800000012
CR,202132,85496.92000000052
CR,202133,109608.72000000093
CR,202134,108238.28000000096
CR,202135,114894.66000000386
CR,202136,101035.53000000151
CR,202137,127414.2000000046
CR,202138,125050.66000000219
CR,202139,331524.0300000043
CR,202140,152288.6900000017
CR,202141,237462.44000000256
CR,202142,219329.4300000027
CR,202143,528278.290000009
CR,202144,485238.7900000112
CR,202145,421360.77000000846
CR,202146,529575.0000000177
CR,202147,680277.4900000283
CR,202148,132726.1899999991
CR,202149,116890.9499999996
CR,202150,120980.33000000025
CR,202151,122024.01000000017
CR,202152,118475.51000000002
CR,202201,112897.28000000003
CR,202202,105257.44999999955
CR,202203,107242.10999999904
CR,202204,89890.48999999979
CR,202205,94680.58999999962
CR,202206,84912.8599999997
CR,202207,84856.39999999978
CR,202208,79663.93000000008
CR,202209,325223.210000002
CR,202210,138369.74999999953
CR,202211,93974.86999999927
CR,202212,120734.15999999923
CR,202213,94252.61000000004
CR,202214,106990.86999999975
CR,202215,100609.20999999958
CR,202216,115188.21999999936
CR,202217,102899.56999999979
CR,202218,105259.36999999943
CR,202219,103616.33999999973
CR,202220,140367.3900000005
CR,202221,171194.59999999974
CR,202222,149989.92000000004
CR,202223,153037.11999999947
CR,202224,154091.83999999944
CR,202225,116333.5999999995
CR,202226,117374.35000000008
CR,202227,149510.95000000065
CR,202228,437024.70000000193
CR,202229,250023.93000000142
CR,202230,106186.20999999945
CR,202231,207062.46000000008
CR,202232,128927.29999999967
CR,202233,84651.47999999975
CR,202234,93967.98999999983
CR,202235,112212.8099999996
CR,202236,109606.08999999924
CR,202237,168944.79999999952
CR,202238,128593.23999999918
CR,202239,460501.0599999982
CR,202240,236183.25999999803
CR,202241,297059.20999999746
CR,202242,311234.64999999653
CR,202243,593148.3899999901
CR,202244,517598.529999994
CR,202245,518915.86000000744
CR,202246,647350.000000005
CR,202247,876022.6100000087
CR,202248,154043.8299999993
CR,202249,181800.38000000012
CR,202250,183005.08000000016
CR,202251,155021.97999999995
CR,202252,163428.06999999986
CR,202301,150347.12000000008
CR,202302,130237.52999999959
CR,202303,147662.52999999875
CR,202304,32614.159999999963
CR,202305,29548.199999999997
CR,202306,34393.29999999998
CR,202307,34416.850000000115
CR,202308,38943.29000000017
CR,202309,36793.250000000015
CR,202310,31885.419999999955
CR,202311,219583.8700000003
CR,202312,110902.07000000055
CR,202313,34685.73999999999
CR,202314,41276.31000000006
CR,202315,37959.10999999997
CR,202316,41066.70999999994
CR,202317,37652.290000000125
CR,202318,36118.050000000156
CR,202319,35546.000000000044
CR,202320,57659.22000000019
CR,202321,108868.16999999995
CR,202322,62986.31000000031
CR,202323,52660.910000000105
CR,202324,86138.26000000033
CR,202325,56811.23000000006
CR,202326,43178.91000000004
CR,202327,49984.22000000011
CR,202328,85978.54000000023
CR,202329,79800.72000000013
CR,202330,40195.42000000003
CR,202331,68349.92000000011
CR,202332,57953.120000000024
CR,202333,33721.710000000094
CR,202334,29954.10999999998
CR,202335,36050.009999999995
CR,202336,37827.41000000006
CR,202337,40528.21000000003
CR,202338,41375.439999999944
CR,202339,332901.14999999997
CR,202340,92945.35999999996
CR,202341,40237.32999999996
CR,202342,46384.499999999956
CR,202343,175373.92
CR,202344,144392.6900000005
CR,202345,117074.94999999995
CR,202346,164645.92000000045
CR,202347,290650.9299999988
CR,202348,80641.86999999998
CR,202349,78265.63000000009
CR,202350,53735.490000000136
CR,202351,52341.99000000021
CR,202352,46104.160000000054
CR,202353,34869.26000000004
CR,202401,30935.969999999994
CR,202402,41024.97999999999
CR,202403,30398.270000000026
CR,202404,32231.010000000006
CR,202405,29492.670000000016
CR,202406,35492.279999999824
CR,202407,30760.740000000034
CR,202408,27530.920000000035
CR,202409,29174.390000000014
CR,202410,22986.199999999997
CR,202411,9640.849999999995
CU,201749,931.47
CU,201750,1253.2300000000002
CU,201751,1044.19
CU,201752,795.0
CU,201753,679.86
CU,201801,866.4499999999999
CU,201802,1450.71
CU,201803,986.61
CU,201804,1097.97
CU,201805,1382.88
CU,201806,1465.9700000000003
CU,201807,3329.7
CU,201808,2800.4999999999995
CU,201809,1431.07
CU,201810,5800.080000000001
CU,201811,1218.45
CU,201812,773.0
CU,201813,975.34
CU,201814,876.06
CU,201815,823.5
CU,201816,831.25
CU,201817,1641.21
CU,201818,1940.0
CU,201819,4098.04
CU,201820,2518.6600000000003
CU,201821,1273.75
CU,201822,1711.95
CU,201823,1581.2800000000002
CU,201824,1096.76
CU,201825,1254.67
CU,201826,1809.02
CU,201827,1234.73
CU,201828,1486.96
CU,201829,1601.3200000000002
CU,201830,1335.1100000000001
CU,201831,1190.59
CU,201832,979.5
CU,201833,1051.75
CU,201834,3409.3499999999995
CU,201835,1191.78
CU,201836,795.0
CU,201837,792.0
CU,201838,766.01
CU,201839,872.25
CU,201840,1528.51
CU,201841,1193.5
CU,201842,6332.23
CU,201843,2106.34
CU,201844,1680.5400000000002
CU,201845,1734.46
