"PTNR_REGIONAL_MASTER_CD","COUNTRY_CD","YEARWEEK","SALESLOCALCURRENCY","LOCALCURRENCYCONVERSIONRATE"
50000009,LB,201811,41168556,0.000066458
50000009,LB,201812,32942214,0.000066458
50000009,LB,201813,770004963,0.000066458
50000009,LB,201814,35331087,0.000066458
50000009,LB,201815,37823217,0.000066458
50000009,LB,201816,30351130,0.000066458
50000009,LB,201817,31392033,0.000066458
50000009,LB,201818,38742397,0.000066458
50000009,LB,201819,38983845,0.000066458
50000009,LB,201820,45772259,0.000066458
50000009,LB,201821,85503143,0.000066458
50000009,LB,201822,122461322,0.000066458
50000009,LB,201823,186165802,0.000066458
50000009,LB,201824,209410634,0.000066458
50000009,LB,201825,166354833,0.000066458
50000009,LB,201826,87931591,0.000066458
50000009,LB,201827,65138965,0.000066458
50000009,LB,201828,53015503,0.000066458
50000009,LB,201829,55926340,0.000066458
50000009,LB,201830,81836453,0.000066458
50000009,LB,201831,64349805,0.000066458
50000009,LB,201832,53604691,0.000066458
50000009,LB,201833,52964974,0.000066458
50000009,LB,201834,48686280,0.000066458
50000009,LB,201835,375854518,0.000066458
50000009,LB,201836,222075598,0.000066458
50000009,LB,201837,43060171,0.000066458
50000009,LB,201838,40370516,0.000066458
50000009,LB,201839,68173612,0.000066458
50000009,LB,201840,46225792,0.000066458
50000009,LB,201841,33143351,0.000066458
50000009,LB,201842,104405306,0.000066458
50000009,LB,201843,136176964,0.000066458
50000009,LB,201844,176523778,0.000066458
50000009,LB,201845,170553185,0.000066458
50000009,LB,201846,160041854,0.000066458
50000009,LB,201847,157229703,0.000066458
50000009,LB,201848,116919937,0.000066458
50000009,LB,201849,217234643,0.000066458
50000009,LB,201850,217754000,0.000066458
50000009,LB,201851,169419532,0.000066458
50000009,LB,201852,97802543,0.000066458
50000009,LB,201901,54617450,0.000066458
50000009,LB,201902,67632038,0.000066458
50000009,LB,201903,35669489,0.000066458
50000009,LB,201904,60063903,0.000066458
50000009,LB,201905,88110428,0.000066458
50000009,LB,201906,51197846,0.000066458
50000009,LB,201907,61489596,0.000066458
50000009,LB,201908,34883052,0.000066458
50000009,LB,201909,92315799,0.000066458
50000009,LB,201910,58182495,0.000066458
50000009,LB,201911,46308912,0.000066458
50000009,LB,201912,43372564,0.000066458
50000009,LB,201913,68315355,0.000066458
50000009,LB,201914,37533045,0.000066458
50000009,LB,201915,28557463,0.000066458
50000009,LB,201916,31679410,0.000066458
50000009,LB,201917,364876622,0.000066458
50000009,LB,201918,139715361,0.000066458
50000009,LB,201919,47866404,0.000066458
50000009,LB,201920,80254531,0.000066458
50000009,LB,201921,109760159,0.000066458
50000009,LB,201922,317651630,0.000066458
50000009,LB,201923,221578161,0.000066458
50000009,LB,201924,140655248,0.000066458
50000009,LB,201925,65414597,0.000066458
50000009,LB,201926,61605716,0.000066458
50000009,LB,201927,53568514,0.000066458
50000009,LB,201928,65643604,0.000066458
50000009,LB,201929,80044212,0.000066458
50000009,LB,201930,76473866,0.000066458
50000009,LB,201931,51657020,0.000066458
50000009,LB,201932,48155615,0.000066458
50000009,LB,201933,52072619,0.000066458
50000009,LB,201934,59066588,0.000066458
50000009,LB,201935,44096984,0.000066458
50000009,LB,201936,38542142,0.000066458
50000009,LB,201937,22637893,0.000066458
50000009,LB,201938,2289194.0,0.000066458
50000009,LB,201939,34056364,0.000066458
50000009,LB,201940,48768117,0.000066458
50000009,LB,201941,30636551,0.000066458
50000009,LB,201942,33798774,0.000066458
50000009,LB,201943,80783625,0.000066458
50000009,LB,201944,399780797,0.000066458
50000009,LB,201945,151717862,0.000066458
50000009,LB,201946,108734977,0.000066458
50000009,LB,201947,161614951,0.000066458
50000009,LB,201948,157616842,0.000066458
50000009,LB,201949,173546272,0.000066458
50000009,LB,201950,127110601,0.000066458
50000009,LB,201951,101172878,0.000066458
50000009,LB,201952,52360638,0.000066458
50000009,LB,202001,52641164,0.000066458
50000009,LB,202002,103776276,0.000066458
50000009,LB,202003,89584821,0.000066458
50000009,LB,202004,71124141,0.000066458
50000009,LB,202005,124459575,0.000066458
50000009,LB,202006,41834807,0.000066458
50000009,LB,202012,386487.0,0.000066458
50000009,LB,202013,2987392.0,0.000066458
50000009,LB,202014,112187827,0.000066458
50000009,LB,202015,1331084.0,0.000066458
50000009,LB,202016,5751350.0,0.000066458
50000009,LB,202017,39513502,0.000066458
50000009,LB,202018,232913818,0.000066458
50000009,LB,202019,202033922,0.000066458
50000009,LB,202020,126819572,0.000066458
50000009,LB,202021,129338645,0.000066458
50000009,LB,202022,231772924,0.000066458
50000009,LB,202023,331654062,0.000066458
50000009,LB,202024,298323275,0.000066458
50000009,LB,202025,216257674,0.000066458
50000009,LB,202026,74416811,0.000066458
50000009,LB,202027,41459465,0.000066458
50000009,LB,202028,109177090,0.000066458
50000009,LB,202029,93023927,0.000066458
50000009,LB,202030,41001362,0.000066458
50000009,LB,202031,140069854,0.000066458
50000009,LB,202032,178659468,0.000066458
50000009,LB,202033,253559174,0.000066458
50000009,LB,202034,160221610,0.000066458
50000009,LB,202035,217663863,0.000066458
50000009,LB,202036,237165673,0.000066458
50000009,LB,202037,233430992,0.000066458
50000009,LB,202038,525413980,0.000066458
50000009,LB,202039,852321032,0.000066458
50000009,OM,201749,11410.05,2.59451606
50000009,OM,201750,15782.3,2.59451606
50000009,OM,201751,11108.8,2.59451606
50000009,OM,201752,15125.199999999997,2.59451606
50000009,OM,201753,9739.76,2.59451606
50000009,OM,201801,8969.5,2.59451606
50000009,OM,201802,8911.509999999998,2.59451606
50000009,OM,201803,8087.610000000002,2.59451606
50000009,OM,201804,7915.49,2.59451606
50000009,OM,201805,9169.500000000002,2.59451606
50000009,OM,201806,7079.190000000003,2.59451606
50000009,OM,201807,10425.070000000003,2.59451606
50000009,OM,201808,20701.849999999995,2.59451606
50000009,OM,201809,69784.5,2.59451606
50000009,OM,201810,22199.0,2.59451606
50000009,OM,201811,5185.75,2.59451606
50000009,OM,201812,46796.51000000001,2.59451606
50000009,OM,201813,6677.2,2.59451606
50000009,OM,201814,8002.23,2.59451606
50000009,OM,201815,4258.43,2.59451606
50000009,OM,201816,4979.4800000000005,2.59451606
50000009,OM,201817,9272.399999999996,2.59451606
50000009,OM,201818,9743.599999999988,2.59451606
50000009,OM,201819,10975.800000000005,2.59451606
50000009,OM,201820,19674.050000000007,2.59451606
50000009,OM,201821,28947.8,2.59451606
50000009,OM,201822,24898.75,2.59451606
50000009,OM,201823,20207.25,2.59451606
50000009,OM,201824,9837.25,2.59451606
50000009,OM,201825,6089.15,2.59451606
50000009,OM,201826,8021.730000000001,2.59451606
50000009,OM,201827,5885.380000000001,2.59451606
50000009,OM,201828,8361.000000000005,2.59451606
50000009,OM,201829,8470.760000000002,2.59451606
50000009,OM,201830,7482.3099999999995,2.59451606
50000009,OM,201831,5175.700000000003,2.59451606
50000009,OM,201832,4716.740000000004,2.59451606
50000009,OM,201833,4137.41,2.59451606
50000009,OM,201834,6255.140000000002,2.59451606
50000009,OM,201835,46752.79,2.59451606
50000009,OM,201836,14660.86,2.59451606
50000009,OM,201837,5837.3099999999995,2.59451606
50000009,OM,201838,6201.369999999999,2.59451606
50000009,OM,201839,7844.290000000001,2.59451606
50000009,OM,201840,7277.790000000003,2.59451606
50000009,OM,201841,5562.289999999999,2.59451606
50000009,OM,201842,11262.44,2.59451606
50000009,OM,201843,24146.99,2.59451606
50000009,OM,201844,29113.489999999994,2.59451606
50000009,OM,201845,31380.5,2.59451606
50000009,OM,201846,11505.17,2.59451606
50000009,OM,201847,17219.57,2.59451606
50000009,OM,201848,16994.8,2.59451606
50000009,OM,201849,21621.45,2.59451606
50000009,OM,201850,18766.35,2.59451606
50000009,OM,201851,13323.15,2.59451606
50000009,OM,201852,8940.170000000002,2.59451606
50000009,OM,201901,6126.740000000002,2.59451606
50000009,OM,201902,6558.120000000003,2.59451606
50000009,OM,201903,6235.780000000001,2.59451606
50000009,OM,201904,12059.620000000006,2.59451606
50000009,OM,201905,6524.9000000000015,2.59451606
50000009,OM,201906,5182.469999999999,2.59451606
50000009,OM,201907,8136.280000000003,2.59451606
50000009,OM,201908,7575.250000000002,2.59451606
50000009,OM,201909,25719.69,2.59451606
50000009,OM,201910,9273.8,2.59451606
50000009,OM,201911,9371.789999999997,2.59451606
50000009,OM,201912,11157.480000000001,2.59451606
50000009,OM,201913,52196.71,2.59451606
50000009,OM,201914,5499.499999999999,2.59451606
50000009,OM,201915,6558.099999999999,2.59451606
50000009,OM,201916,9832.649999999998,2.59451606
50000009,OM,201917,12620.509999999998,2.59451606
50000009,OM,201918,9847.139999999998,2.59451606
50000009,OM,201919,5771.650000000006,2.59451606
50000009,OM,201920,14207.800000000001,2.59451606
50000009,OM,201921,21705.449999999997,2.59451606
50000009,OM,201922,43650.9,2.59451606
50000009,OM,201923,33100.65,2.59451606
50000009,OM,201924,11680.75,2.59451606
50000009,OM,201925,9391.550000000012,2.59451606
50000009,OM,201926,8359.400000000014,2.59451606
50000009,OM,201927,8780.650000000012,2.59451606
50000009,OM,201928,4698.050000000003,2.59451606
50000009,OM,201929,6453.300000000007,2.59451606
50000009,OM,201930,5798.65,2.59451606
50000009,OM,201931,16630.54,2.59451606
50000009,OM,201932,9989.480000000003,2.59451606
50000009,OM,201933,5737.079999999999,2.59451606
50000009,OM,201934,17205.489999999998,2.59451606
50000009,OM,201935,10809.240000000002,2.59451606
50000009,OM,201936,7046.450000000001,2.59451606
50000009,OM,201937,6855.450000000003,2.59451606
50000009,OM,201938,8280.420000000004,2.59451606
50000009,OM,201939,70808.34,2.59451606
50000009,OM,201940,12124.2,2.59451606
50000009,OM,201941,8513.98,2.59451606
50000009,OM,201942,8864.31000000001,2.59451606
50000009,OM,201943,26196.049999999967,2.59451606
50000009,OM,201944,16097.78,2.59451606
50000009,OM,201945,8867.990000000002,2.59451606
50000009,OM,201946,10606.690000000002,2.59451606
50000009,OM,201947,18845.15,2.59451606
50000009,OM,201948,25263.7,2.59451606
50000009,OM,201949,20550.05,2.59451606
50000009,OM,201950,13590.25,2.59451606
50000009,OM,201951,18380.45,2.59451606
50000009,OM,201952,10078.3,2.59451606
50000009,OM,202001,8589.289999999999,2.59451606
50000009,OM,202002,7974.779999999998,2.59451606
50000009,OM,202003,11135.670000000006,2.59451606
50000009,OM,202004,14522.160000000002,2.59451606
50000009,OM,202005,18922.800000000003,2.59451606
50000009,OM,202006,9591.330000000002,2.59451606
50000009,OM,202007,1441.15,2.59451606
50000009,OM,202021,6021.260000000002,2.59451606
50000009,OM,202022,10245.340000000006,2.59451606
50000009,OM,202023,9112.600000000002,2.59451606
50000009,OM,202024,8682.250000000004,2.59451606
50000009,OM,202025,14410.639999999998,2.59451606
50000009,OM,202026,7384.350000000002,2.59451606
50000009,OM,202027,6361.2800000000025,2.59451606
50000009,OM,202028,8503.140000000001,2.59451606
50000009,OM,202029,8566.090000000002,2.59451606
50000009,OM,202030,10012.789999999999,2.59451606
50000009,OM,202031,9184.370000000003,2.59451606
50000009,OM,202032,12473.559999999987,2.59451606
50000009,OM,202033,12293.29999999999,2.59451606
50000009,OM,202034,9607.730000000001,2.59451606
50000009,OM,202035,14369.37,2.59451606
50000009,OM,202036,9609.06,2.59451606
50000009,OM,202037,7689.170000000004,2.59451606
50000009,OM,202038,12685.06,2.59451606
50000009,OM,202039,14890.989999999987,2.59451606
50000009,OM,202040,7414.660000000001,2.59451606
50000009,OM,202041,6861.210000000005,2.59451606
50000009,OM,202042,72849.68,2.59451606
50000009,OM,202043,25188.149999999994,2.59451606
50000009,OM,202044,14867.6,2.59451606
50000009,OM,202045,6923.35,2.59451606
50000009,OM,202046,6885.8,2.59451606
50000009,OM,202047,9820.849999999999,2.59451606
50000009,OM,202048,23402.739999999994,2.59451606
50000009,OM,202049,36163.66999999999,2.59451606
50000009,OM,202050,34913.259999999995,2.59451606
50000009,OM,202051,26719.599999999995,2.59451606
50000009,OM,202052,21311.75,2.59451606
50000009,OM,202101,8130.759999999999,2.59451606
50000009,OM,202102,8686.1,2.59451606
50000009,OM,202103,7895.399999999999,2.59451606
50000009,OM,202104,8899.060000000001,2.59451606
50000009,OM,202105,10616.710000000001,2.59451606
50000009,OM,202106,8977.95,2.59451606
50000009,OM,202107,10073.25,2.59451606
50000009,OM,202108,7751.200000000001,2.59451606
50000009,OM,202109,17835.510000000017,2.59451606
50000009,OM,202110,7280.95,2.59451606
50000009,OM,202111,5775.260000000002,2.59451606
50000009,OM,202112,4462.0400000000045,2.59451606
50000009,OM,202113,10080.140000000005,2.59451606
50000009,OM,202114,10443.719999999981,2.59451606
50000009,OM,202115,720.1599999999999,2.59451606
50000009,OM,202116,6951.340000000005,2.59451606
50000009,OM,202117,8328.320000000016,2.59451606
50000009,OM,202118,6726.820000000008,2.59451606
50000009,OM,202119,5948.9100000000035,2.59451606
50000009,OM,202120,6611.220000000004,2.59451606
50000009,OM,202121,9484.970000000005,2.59451606
50000009,OM,202122,13818.729999999994,2.59451606
50000009,OM,202123,26457.96000000004,2.59451606
50000009,OM,202124,27943.369999999984,2.59451606
50000009,OM,202125,7802.78000000003,2.59451606
50000009,OM,202126,8748.590000000033,2.59451606
50000009,OM,202127,8706.500000000051,2.59451606
50000009,OM,202128,6686.150000000042,2.59451606
50000009,OM,202129,3945.5600000000004,2.59451606
50000009,OM,202130,7573.730000000011,2.59451606
50000009,OM,202131,7500.100000000033,2.59451606
50000009,OM,202132,6123.260000000003,2.59451606
50000009,OM,202133,5739.34000000001,2.59451606
50000009,OM,202134,6667.770000000004,2.59451606
50000009,OM,202135,11047.490000000013,2.59451606
50000009,OM,202136,10123.700000000026,2.59451606
50000009,OM,202137,11563.839999999993,2.59451606
50000009,OM,202138,7180.60000000002,2.59451606
50000009,OM,202139,8260.670000000011,2.59451606
50000009,OM,202140,6478.300000000003,2.59451606
50000009,OM,202141,5804.950000000002,2.59451606
50000009,OM,202142,6183.050000000012,2.59451606
50000009,OM,202143,16401.89999999994,2.59451606
50000009,OM,202144,9464.04,2.59451606
50000009,OM,202145,6404.960000000003,2.59451606
50000009,OM,202146,5405.000000000006,2.59451606
50000009,OM,202147,41068.70999999996,2.59451606
50000009,OM,202148,45587.069999999796,2.59451606
50000009,OM,202149,22429.54999999989,2.59451606
50000009,OM,202150,16656.18999999992,2.59451606
50000009,OM,202151,12486.489999999983,2.59451606
50000009,OM,202152,14776.249999999953,2.59451606
50000009,OM,202201,6767.850000000007,2.59451606
50000009,OM,202202,5906.150000000011,2.59451606
50000009,OM,202203,6424.170000000001,2.59451606
50000009,OM,202204,6273.740000000007,2.59451606
50000009,OM,202205,9067.330000000004,2.59451606
50000009,OM,202206,5614.310000000007,2.59451606
50000009,OM,202207,5857.690000000009,2.59451606
50000009,OM,202208,8218.420000000007,2.59451606
50000009,OM,202209,29256.700000000026,2.59451606
50000009,OM,202210,7834.500000000005,2.59451606
50000009,OM,202211,5618.609999999993,2.59451606
50000009,OM,202212,9216.839999999998,2.59451606
50000009,OM,202213,12532.679999999922,2.59451606
50000009,OM,202214,7339.379999999995,2.59451606
50000009,OM,202215,5903.389999999998,2.59451606
50000009,OM,202216,5725.669999999998,2.59451606
50000009,OM,202217,7474.350000000001,2.59451606
50000009,OM,202218,7500.500000000002,2.59451606
50000009,OM,202219,7122.8600000000015,2.59451606
50000009,OM,202220,6754.420000000002,2.59451606
50000009,OM,202221,32172.989999999943,2.59451606
50000009,OM,202222,42262.96999999992,2.59451606
50000009,OM,202223,33294.93000000003,2.59451606
50000009,OM,202224,20173.81000000002,2.59451606
50000009,OM,202225,17816.259999999977,2.59451606
50000009,OM,202226,8221.500000000004,2.59451606
50000009,OM,202227,6098.660000000001,2.59451606
50000009,OM,202228,4874.340000000003,2.59451606
50000009,OM,202229,5152.129999999997,2.59451606
50000009,OM,202230,7217.440000000001,2.59451606
50000009,OM,202231,7324.6399999999985,2.59451606
50000009,OM,202232,6952.680000000004,2.59451606
50000009,OM,202233,7129.010000000002,2.59451606
50000009,OM,202234,6250.719999999998,2.59451606
50000009,OM,202235,10062.35,2.59451606
50000009,OM,202236,10299.169999999987,2.59451606
50000009,OM,202237,8207.84,2.59451606
50000009,OM,202238,5021.340000000006,2.59451606
50000009,OM,202239,6615.480000000007,2.59451606
50000009,OM,202240,5865.89000000001,2.59451606
50000009,OM,202241,8872.730000000009,2.59451606
50000009,OM,202242,5545.040000000006,2.59451606
50000009,OM,202243,14905.889999999961,2.59451606
50000009,OM,202244,39665.6099999999,2.59451606
50000009,OM,202245,11609.989999999965,2.59451606
50000009,OM,202246,9431.980000000005,2.59451606
50000009,OM,202247,11861.339999999987,2.59451606
50000009,OM,202248,21732.729999999978,2.59451606
50000009,OM,202249,28219.63000000005,2.59451606
50000009,OM,202250,26155.390000000014,2.59451606
50000009,OM,202251,16803.159999999963,2.59451606
50000009,OM,202252,18297.84000000002,2.59451606
50000009,OM,202301,8514.710000000012,2.59451606
50000009,OM,202302,6634.630000000002,2.59451606
50000009,OM,202303,6811.719999999998,2.59451606
50000009,OM,202304,5588.38,2.59451606
50000009,OM,202305,6241.4100000000035,2.59451606
50000009,OM,202306,8481.490000000009,2.59451606
50000009,OM,202307,6973.270000000013,2.59451606
50000009,OM,202308,5852.3400000000065,2.59451606
50000009,OM,202309,5970.710000000006,2.59451606
50000009,OM,202310,6652.480000000003,2.59451606
50000009,OM,202311,8001.330000000006,2.59451606
50000009,OM,202312,11788.639999999981,2.59451606
50000009,OM,202313,35452.74999999999,2.59451606
50000009,OM,202314,7232.580000000008,2.59451606
50000009,OM,202315,6749.070000000001,2.59451606
50000009,OM,202316,4914.790000000007,2.59451606
50000009,OM,202317,10389.060000000005,2.59451606
50000009,OM,202318,7748.820000000003,2.59451606
50000009,OM,202319,7124.890000000002,2.59451606
50000009,OM,202320,5362.250000000002,2.59451606
50000009,OM,202321,27127.329999999987,2.59451606
50000009,OM,202322,18666.88999999996,2.59451606
50000009,OM,202323,18783.599999999966,2.59451606
50000009,OM,202324,14928.939999999928,2.59451606
50000009,OM,202325,13130.579999999962,2.59451606
50000009,OM,202326,7949.180000000003,2.59451606
50000009,OM,202327,7428.270000000006,2.59451606
50000009,OM,202328,5275.3800000000065,2.59451606
50000009,OM,202329,7904.71000000001,2.59451606
50000009,OM,202330,9165.24000000002,2.59451606
50000009,OM,202331,6772.120000000006,2.59451606
50000009,OM,202332,6235.570000000009,2.59451606
50000009,OM,202333,5861.720000000015,2.59451606
50000009,OM,202334,6348.350000000007,2.59451606
50000009,OM,202335,7233.05000000001,2.59451606
50000009,OM,202336,9083.980000000014,2.59451606
50000009,OM,202337,7457.219999999999,2.59451606
50000009,OM,202338,5457.960000000007,2.59451606
50000009,OM,202339,6026.630000000008,2.59451606
50000009,OM,202340,23900.759999999944,2.59451606
50000009,OM,202341,11435.239999999998,2.59451606
50000009,OM,202342,4895.580000000007,2.59451606
50000009,OM,202343,34594.099999999904,2.59451606
50000009,OM,202344,7801.91000000002,2.59451606
50000009,OM,202345,6687.460000000003,2.59451606
50000009,OM,202346,19310.290000000005,2.59451606
50000009,OM,202347,22125.319999999996,2.59451606
50000009,OM,202348,17754.379999999976,2.59451606
50000009,OM,202349,11713.030000000022,2.59451606
50000009,OM,202350,8408.150000000007,2.59451606
50000009,OM,202351,9166.80000000001,2.59451606
50000009,OM,202352,4923.740000000005,2.59451606
50000009,OM,202353,3996.2100000000046,2.59451606
50000009,OM,202401,3849.3500000000017,2.59451606
50000009,OM,202402,4107.980000000005,2.59451606
50000009,OM,202403,2965.510000000001,2.59451606
50000009,OM,202404,4236.980000000007,2.59451606
50000009,OM,202405,3877.0000000000064,2.59451606
50000009,OM,202406,2973.7000000000035,2.59451606
50000009,OM,202407,3771.2100000000064,2.59451606
50000009,OM,202408,4354.820000000002,2.59451606
50000009,OM,202409,6702.2900000000045,2.59451606
50000009,OM,202410,6238.4200000000055,2.59451606
50000009,OM,202411,581.1499999999996,2.59451606
50000009,PL,202015,7277.86,
50000009,PL,202016,16145.48,
50000009,PL,202017,10930.469999999994,
50000009,PL,202018,5421.8600000000015,
50000009,PL,202019,6698.199999999999,
50000009,PL,202020,1069.91,
50000009,QA,201749,294487.4399999996,0.27409401
50000009,QA,201750,672030.0,0.27409401
50000009,QA,201751,386493.0,0.27409401
50000009,QA,201752,639430.0,0.27409401
50000009,QA,201753,734920.0,0.27409401
50000009,QA,201801,291581.96999999986,0.27409401
50000009,QA,201802,297708.84000000055,0.27409401
50000009,QA,201803,203819.74000000028,0.27409401
50000009,QA,201804,372612.11999999953,0.27409401
50000009,QA,201805,390602.5599999995,0.27409401
50000009,QA,201806,298453.2399999993,0.27409401
50000009,QA,201807,284042.28999999946,0.27409401
50000009,QA,201808,304913.2599999996,0.27409401
50000009,QA,201809,313413.8199999992,0.27409401
50000009,QA,201810,287276.3199999996,0.27409401
50000009,QA,201811,449048.1300000001,0.27409401
50000009,QA,201812,1688709.169999999,0.27409401
50000009,QA,201813,1314180.0100000007,0.27409401
50000009,QA,201814,2707626.150000001,0.27409401
50000009,QA,201815,228880.95999999996,0.27409401
50000009,QA,201816,203464.98,0.27409401
50000009,QA,201817,291603.3599999997,0.27409401
50000009,QA,201818,385273.38000000134,0.27409401
50000009,QA,201819,397761.88000000303,0.27409401
50000009,QA,201820,791474.7199999993,0.27409401
50000009,QA,201821,976362.5,0.27409401
50000009,QA,201822,1098431.5,0.27409401
50000009,QA,201823,873980.01,0.27409401
50000009,QA,201824,328975.9599999997,0.27409401
50000009,QA,201825,338213.0999999994,0.27409401
50000009,QA,201826,359205.6099999998,0.27409401
50000009,QA,201827,321164.7899999994,0.27409401
50000009,QA,201828,268956.7999999992,0.27409401
50000009,QA,201829,309310.0199999993,0.27409401
50000009,QA,201830,358300.9799999998,0.27409401
50000009,QA,201831,255041.0,0.27409401
50000009,QA,201832,239395.49,0.27409401
50000009,QA,201833,196252.99000000005,0.27409401
50000009,QA,201834,258906.49000000002,0.27409401
50000009,QA,201835,1978838.619999998,0.27409401
50000009,QA,201836,385858.05000000016,0.27409401
50000009,QA,201837,179894.42000000004,0.27409401
50000009,QA,201838,208691.7,0.27409401
50000009,QA,201839,278948.0,0.27409401
50000009,QA,201840,308994.0,0.27409401
50000009,QA,201841,237037.98000000004,0.27409401
50000009,QA,201842,498749.01,0.27409401
50000009,QA,201843,997726.48,0.27409401
50000009,QA,201844,832140.8000000012,0.27409401
50000009,QA,201845,485049.99000000086,0.27409401
50000009,QA,201846,306237.96,0.27409401
50000009,QA,201847,602422.69,0.27409401
50000009,QA,201848,750581.99,0.27409401
50000009,QA,201849,1248421.0,0.27409401
50000009,QA,201850,1359749.0,0.27409401
50000009,QA,201851,699012.0,0.27409401
50000009,QA,201852,509161.0,0.27409401
50000009,QA,201901,255426.99,0.27409401
50000009,QA,201902,255509.4,0.27409401
50000009,QA,201903,199588.05,0.27409401
50000009,QA,201904,409515.2599999962,0.27409401
50000009,QA,201905,490003.2899999989,0.27409401
50000009,QA,201906,238982.0,0.27409401
50000009,QA,201907,266648.99,0.27409401
50000009,QA,201908,281538.0,0.27409401
50000009,QA,201909,756382.7000000009,0.27409401
50000009,QA,201910,376142.54000000085,0.27409401
50000009,QA,201911,189001.0,0.27409401
50000009,QA,201912,217206.51,0.27409401
50000009,QA,201913,689090.98,0.27409401
50000009,QA,201914,141744.23000000007,0.27409401
50000009,QA,201915,192431.80999999994,0.27409401
50000009,QA,201916,232967.87999999966,0.27409401
50000009,QA,201917,2245779.959999996,0.27409401
50000009,QA,201918,833135.6200000009,0.27409401
50000009,QA,201919,307088.5,0.27409401
50000009,QA,201920,523266.5,0.27409401
50000009,QA,201921,663658.5,0.27409401
50000009,QA,201922,1137358.0,0.27409401
50000009,QA,201923,670291.5,0.27409401
50000009,QA,201924,409605.0,0.27409401
50000009,QA,201925,255180.5,0.27409401
50000009,QA,201926,357251.0,0.27409401
50000009,QA,201927,288671.2499999994,0.27409401
50000009,QA,201928,243461.02999999924,0.27409401
50000009,QA,201929,276476.03999999986,0.27409401
50000009,QA,201930,277986.3899999997,0.27409401
50000009,QA,201931,227837.16999999972,0.27409401
50000009,QA,201932,170113.42000000004,0.27409401
50000009,QA,201933,162398.0,0.27409401
50000009,QA,201934,388803.9199999994,0.27409401
50000009,QA,201935,267868.99,0.27409401
50000009,QA,201936,213642.99,0.27409401
50000009,QA,201937,263381.5,0.27409401
50000009,QA,201938,289405.0,0.27409401
50000009,QA,201939,2319296.4999999925,0.27409401
50000009,QA,201940,299605.5,0.27409401
50000009,QA,201941,198791.01,0.27409401
50000009,QA,201942,180177.5,0.27409401
50000009,QA,201943,1023495.0,0.27409401
50000009,QA,201944,557108.47,0.27409401
50000009,QA,201945,390813.5,0.27409401
50000009,QA,201946,349817.5,0.27409401
50000009,QA,201947,517327.1,0.27409401
50000009,QA,201948,742567.0,0.27409401
50000009,QA,201949,838326.0,0.27409401
50000009,QA,201950,593139.0,0.27409401
50000009,QA,201951,426369.0,0.27409401
50000009,QA,201952,274872.98000000004,0.27409401
50000009,QA,202001,257416.0,0.27409401
50000009,QA,202002,283048.4,0.27409401
50000009,QA,202003,343367.6700000001,0.27409401
50000009,QA,202004,426044.22000000003,0.27409401
50000009,QA,202005,405687.9299999998,0.27409401
50000009,QA,202006,177478.93000000002,0.27409401
50000009,QA,202007,31226.43,0.27409401
50000009,QA,202008,2435.0,0.27409401
50000009,QA,202009,13174.999999999998,0.27409401
50000009,QA,202010,16899.989999999998,0.27409401
50000009,QA,202011,10080.0,0.27409401
50000009,QA,202012,13690.0,0.27409401
50000009,QA,202013,20405.0,0.27409401
50000009,QA,202014,25070.0,0.27409401
50000009,QA,202015,22400.01,0.27409401
50000009,QA,202016,21369.989999999998,0.27409401
50000009,QA,202017,25985.0,0.27409401
50000009,QA,202018,30725.0,0.27409401
50000009,QA,202019,28220.0,0.27409401
50000009,QA,202020,172970.49,0.27409401
50000009,QA,202021,206291.0,0.27409401
50000009,QA,202022,308471.5,0.27409401
50000009,QA,202023,353637.0,0.27409401
50000009,QA,202024,266500.01,0.27409401
50000009,QA,202025,271868.99,0.27409401
50000009,QA,202026,448044.94999999995,0.27409401
50000009,QA,202027,274844.12,0.27409401
50000009,QA,202028,258416.5,0.27409401
50000009,QA,202029,246615.5,0.27409401
50000009,QA,202030,268364.5,0.27409401
50000009,QA,202031,317606.0,0.27409401
50000009,QA,202032,251680.5,0.27409401
50000009,QA,202033,223316.0,0.27409401
50000009,QA,202034,190424.91999999998,0.27409401
50000009,QA,202035,307022.0,0.27409401
50000009,QA,202036,247193.5,0.27409401
50000009,QA,202037,259076.5,0.27409401
50000009,QA,202038,239956.0,0.27409401
50000009,QA,202039,2025694.510000001,0.27409401
50000009,QA,202040,481040.65000000014,0.27409401
50000009,QA,202041,207838.5,0.27409401
50000009,QA,202042,172089.00999999998,0.27409401
50000009,QA,202043,750688.8999999999,0.27409401
50000009,QA,202044,495747.74000000034,0.27409401
50000009,QA,202045,310759.5,0.27409401
50000009,QA,202046,340729.45,0.27409401
50000009,QA,202047,431439.53,0.27409401
50000009,QA,202048,541554.370000002,0.27409401
50000009,QA,202049,585803.0,0.27409401
50000009,QA,202050,991868.91,0.27409401
50000009,QA,202051,782111.8,0.27409401
50000009,QA,202052,678084.5,0.27409401
50000009,QA,202101,272211.0,0.27409401
50000009,QA,202102,243727.97,0.27409401
50000009,QA,202103,194735.81,0.27409401
50000009,QA,202104,181186.1,0.27409401
50000009,QA,202105,334998.59,0.27409401
50000009,QA,202106,263835.02,0.27409401
50000009,QA,202107,254110.0,0.27409401
50000009,QA,202108,190327.00999999998,0.27409401
50000009,QA,202109,940110.1199999996,0.27409401
50000009,QA,202110,211493.0,0.27409401
50000009,QA,202111,103508.5,0.27409401
