regional_master,date_field,sales
50000027,2020-07-19,34401.68999999995
50000027,2020-07-26,36527.379999999925
50000027,2020-08-02,33264.99999999988
50000027,2020-08-09,42165.78999999986
50000027,2020-08-16,38876.48000000005
50000027,2020-08-23,42560.270000000186
50000027,2020-08-30,45274.09000000009
50000027,2020-09-06,38684.27000000003
50000027,2020-09-13,48650.379999999954
50000027,2020-09-20,48473.31999999991
50000027,2020-09-27,53207.12999999995
50000027,2020-10-04,52149.039999999884
50000027,2020-10-11,77358.15999999995
50000027,2020-10-18,80437.37999999983
50000027,2020-10-25,85455.23999999992
50000027,2020-11-01,79084.57999999978
50000027,2020-11-08,125277.95999999998
50000027,2020-11-15,119738.78999999956
50000027,2020-11-22,125261.17999999976
50000027,2020-11-29,134752.6599999993
50000027,2020-12-06,125368.70999999944
50000027,2020-12-13,135902.21000000046
50000027,2020-12-20,166548.30000000086
50000027,2020-12-27,131432.68000000055
50000027,2021-01-03,133623.5400000005
50000027,2021-01-10,113205.60000000036
50000027,2021-01-17,113205.60000000006
50000027,2021-01-24,113205.60000000028
50000027,2021-01-31,113205.60000000017
50000027,2021-02-07,72118.59999999999
50000027,2021-02-14,72118.60000000017
50000027,2021-02-21,72118.60000000022
50000027,2021-02-28,72118.60000000012
50000027,2021-03-07,72118.59999999993
50000027,2021-03-14,75425.14999999985
50000027,2021-03-21,75371.62999999977
50000027,2021-03-28,73862.9799999997
50000027,2021-04-04,75176.12999999979
50000027,2021-04-11,100748.74000000003
50000027,2021-04-18,100747.5400000001
50000027,2021-04-25,101049.44000000006
50000027,2021-05-02,101172.09000000011
50000027,2021-05-09,79066.21999999996
50000027,2021-05-16,81146.53999999996
50000027,2021-05-23,76615.61999999997
50000027,2021-05-30,83138.02000000003
50000027,2021-06-06,101056.0999999999
50000027,2021-06-13,99249.12000000018
50000027,2021-06-20,98357.99000000008
50000027,2021-06-27,98455.39000000016
50000027,2021-07-04,98644.7400000001
50000027,2021-07-11,137759.28000000046
50000027,2021-07-18,113705.7000000004
50000027,2021-07-25,113272.65000000034
50000027,2021-08-01,136515.2300000005
50000027,2021-08-08,130228.6200000002
50000027,2021-08-15,130228.62000000116
50000027,2021-08-22,131989.02000000095
50000027,2021-08-29,131989.02000000176
50000027,2021-09-05,131989.02000000194
50000027,2021-09-12,206002.22000000096
50000027,2021-09-19,206002.2200000006
50000027,2021-09-26,206002.22000000125
50000027,2021-10-03,206002.220000001
50000027,2021-10-10,152787.07999999766
50000027,2021-10-17,246396.5299999957
50000027,2021-10-24,276300.89999999735
50000027,2021-10-31,283619.4100000015
50000027,2021-11-07,274154.30000000214
50000027,2021-11-14,239849.0600000028
50000027,2021-11-21,263318.44000000216
50000027,2021-11-28,240688.12999999817
50000027,2021-12-05,185503.61999999784
50000027,2021-12-12,195683.1999999989
50000027,2021-12-19,195178.3899999992
50000027,2021-12-26,181884.4599999989
50000027,2022-01-02,203321.76999999897
50000027,2022-01-09,219060.96000000063
50000027,2022-01-16,206755.48000000112
50000027,2022-01-23,212863.6299999996
50000027,2022-01-30,219086.7600000004
50000027,2022-02-06,236583.6499999973
50000027,2022-02-13,233519.5499999972
50000027,2022-02-20,227216.5499999977
50000027,2022-02-27,281500.6599999969
50000027,2022-03-06,268474.45999999944
50000027,2022-03-13,271453.6799999993
50000027,2022-03-20,286292.8299999999
50000027,2022-03-27,294272.0900000007
50000027,2022-04-03,288886.75999999937
50000027,2022-04-10,300475.54000000027
50000027,2022-04-17,282763.3599999999
50000027,2022-04-24,290700.7499999987
50000027,2022-05-01,362579.3799999979
50000027,2022-05-08,366057.5199999985
50000027,2022-05-15,387041.4699999978
50000027,2022-05-22,399420.2999999978
50000027,2022-05-29,406980.5699999971
50000027,2022-06-05,376622.32999999874
50000027,2022-06-12,358772.7399999992
50000027,2022-06-19,395174.4699999991
50000027,2022-06-26,436505.4599999945
50000027,2022-07-03,477616.07999999664
50000027,2022-07-10,357801.47000000306
50000027,2022-07-17,396963.2300000035
50000027,2022-07-24,419958.1900000013
50000027,2022-07-31,435659.8500000026
50000027,2022-08-07,446481.9700000022
50000027,2022-08-14,454341.23000000056
50000027,2022-08-21,498623.3300000016
50000027,2022-08-28,527117.280000002
50000027,2022-09-04,534750.7500000013
50000027,2022-09-11,494042.35000000126
50000027,2022-09-18,516607.0599999971
50000027,2022-09-25,482765.07000000007
50000027,2022-10-02,467969.06000000046
50000027,2022-10-09,450697.44999999873
50000027,2022-10-16,428748.679999999
50000027,2022-10-23,456178.219999998
50000027,2022-10-30,501895.73999999865
50000027,2022-11-06,510215.5900000056
50000027,2022-11-13,436944.7500000014
50000027,2022-11-20,482359.040000006
50000027,2022-11-27,516724.9700000025
50000027,2022-12-04,418082.7300000029
50000027,2022-12-11,585315.6300000014
50000027,2022-12-18,551659.8500000015
50000027,2022-12-25,527621.6400000007
50000027,2023-01-01,565216.3999999999
50000027,2023-01-08,597100.149999989
50000027,2023-01-15,548819.3699999864
50000027,2023-01-22,563706.7499999831
50000027,2023-01-29,621927.3999999847
50000027,2023-02-05,622815.3800000134
50000027,2023-02-12,542297.2200000084
50000027,2023-02-19,562739.2400000051
50000027,2023-02-26,549270.6800000017
50000027,2023-03-05,604070.5400000169
50000027,2023-03-12,608114.7400000228
50000027,2023-03-19,604728.4900000201
50000027,2023-03-26,597413.0300000143
50000027,2023-04-02,606795.129999995
50000027,2023-04-09,594717.3399999798
50000027,2023-04-16,580141.6999999867
50000027,2023-04-23,542684.7799999851
50000027,2023-04-30,612876.8600000092
50000027,2023-05-07,551486.040000016
50000027,2023-05-14,560806.9800000177
50000027,2023-05-21,586248.4800000226
50000027,2023-05-28,577521.5500000117
50000027,2023-06-04,589706.8399999988
50000027,2023-06-11,593752.6699999945
50000027,2023-06-18,644845.14999999
50000027,2023-06-25,683435.8500000035
50000027,2023-07-02,710521.409999999
50000027,2023-07-09,714712.6999999898
50000027,2023-07-16,688228.7300000011
50000027,2023-07-23,636501.230000004
50000027,2023-07-30,683064.3799999888
50000027,2023-08-06,685958.9000000191
50000027,2023-08-13,689963.8500000219
50000027,2023-08-20,710492.2000000167
50000027,2023-08-27,738885.8400000174
50000027,2023-09-03,739152.350000008
50000027,2023-09-10,759248.230000008
50000027,2023-09-17,790851.5900000163
50000027,2023-09-24,785651.2999999854
50000027,2023-10-01,849427.270000021
50000027,2023-10-08,801383.389999971
50000027,2023-10-15,742235.4699999723
50000027,2023-10-22,760533.0799999802
50000027,2023-10-29,719012.2400000008
50000027,2023-11-05,686540.6299999922
50000027,2023-11-12,763776.7199999889
50000027,2023-11-19,572316.7500000013
50000027,2023-11-26,600597.8399999989
50000027,2023-12-03,633500.7100000004
50000027,2023-12-10,596805.6600000198
50000027,2023-12-17,896964.8300000095
50000027,2023-12-24,684100.8799999891
50000027,2023-12-31,705945.5199999899
50000029,2018-01-07,18830.15999999997
50000029,2018-01-14,22243.790000000023
50000029,2018-01-21,19650.91999999996
50000029,2018-01-28,19784.70000000001
50000029,2018-02-04,23002.00000000004
50000029,2018-02-11,18485.949999999964
50000029,2018-02-18,19739.369999999966
50000029,2018-02-25,19628.45000000001
50000029,2018-03-04,19619.37000000004
50000029,2018-03-11,21186.84
50000029,2018-03-18,20813.019999999982
50000029,2018-03-25,21148.85000000006
50000029,2018-04-01,20413.010000000068
50000029,2018-04-08,19284.55
50000029,2018-04-15,18527.029999999948
50000029,2018-04-22,22524.519999999968
50000029,2018-04-29,21947.780000000108
50000029,2018-05-06,27604.99999999996
50000029,2018-05-13,29329.480000000018
50000029,2018-05-20,27624.55000000001
50000029,2018-05-27,30879.979999999985
50000029,2018-06-03,30328.010000000068
50000029,2018-06-10,27189.210000000072
50000029,2018-06-17,25315.29000000012
50000029,2018-06-24,22585.43000000008
50000029,2018-07-01,24024.07000000004
50000029,2018-07-08,20587.89
50000029,2018-07-15,19392.630000000005
50000029,2018-07-22,21142.809999999987
50000029,2018-07-29,17760.05999999994
50000029,2018-08-05,19990.220000000005
50000029,2018-08-12,19187.13999999993
50000029,2018-08-19,17429.670000000006
50000029,2018-08-26,21260.230000000018
50000029,2018-09-02,23735.959999999977
50000029,2018-09-09,22300.959999999985
50000029,2018-09-16,22547.44
50000029,2018-09-23,23071.16999999999
50000029,2018-09-30,23381.850000000075
50000029,2018-10-07,22051.960000000003
50000029,2018-10-14,14688.47
50000029,2018-10-21,38856.20000000007
50000029,2018-10-28,20861.390000000018
50000029,2018-11-04,21820.170000000024
50000029,2018-11-11,21453.530000000035
50000029,2018-11-18,25924.25000000001
50000029,2018-11-25,14616.2
50000029,2018-12-02,19816.570000000025
50000029,2018-12-09,17897.820000000083
50000029,2018-12-16,15928.560000000003
50000029,2018-12-23,19202.150000000027
50000029,2018-12-30,17893.67
50000029,2019-01-13,15324.950000000012
50000029,2019-01-20,17142.19000000001
50000029,2019-01-27,21774.979999999992
50000029,2019-02-03,20013.91000000001
50000029,2019-02-10,17353.130000000016
50000029,2019-02-17,17515.68999999999
50000029,2019-02-24,18343.18
50000029,2019-03-03,16276.740000000018
50000029,2019-03-10,14677.70000000004
50000029,2019-03-17,19599.680000000026
50000029,2019-03-24,18491.790000000023
50000029,2019-03-31,20556.29
50000029,2019-04-07,18993.950000000023
50000029,2019-04-14,20495.82999999999
50000029,2019-04-21,16194.369999999995
50000029,2019-04-28,17510.990000000038
50000029,2019-05-05,20825.28
50000029,2019-05-12,27588.510000000013
50000029,2019-05-19,24192.300000000057
50000029,2019-05-26,26847.39999999999
50000029,2019-06-02,22838.54000000001
50000029,2019-06-09,19699.050000000007
50000029,2019-06-16,23280.22000000003
50000029,2019-06-23,25082.59000000006
50000029,2019-06-30,24249.61
50000029,2019-07-07,23827.24
50000029,2019-07-14,23951.290000000023
50000029,2019-07-21,23966.42000000001
50000029,2019-07-28,19135.35999999999
50000029,2019-08-04,17753.64999999999
50000029,2019-08-11,18048.52999999999
50000029,2019-08-18,18030.539999999968
50000029,2019-08-25,18582.75
50000029,2019-09-01,16708.839999999946
50000029,2019-09-08,18186.60999999997
50000029,2019-09-15,17308.469999999998
50000029,2019-09-22,19112.419999999995
50000029,2019-09-29,20572.91
50000029,2019-10-06,20593.57
50000029,2019-10-13,16086.370000000064
50000029,2019-10-20,17259.779999999984
50000029,2019-10-27,16335.51000000005
50000029,2019-11-03,17177.23
50000029,2019-11-10,17034.28000000004
50000029,2019-11-17,16261.350000000026
50000029,2019-11-24,22659.52999999993
50000029,2019-12-01,16752.20999999997
50000029,2019-12-08,18699.970000000023
50000029,2019-12-15,17794.480000000014
50000029,2019-12-22,13583.37999999999
50000029,2019-12-29,15214.850000000011
50000029,2020-01-05,14356.31999999999
50000029,2020-01-12,15593.139999999965
50000029,2020-01-19,13913.370000000012
50000029,2020-01-26,18499.24999999997
50000029,2020-02-02,15277.90000000005
50000029,2020-02-09,16583.660000000054
50000029,2020-02-16,13431.670000000058
50000029,2020-02-23,6492.640000000014
50000029,2020-03-01,980.1199999999995
50000029,2020-03-08,630.7099999999999
50000029,2020-03-15,231.82
50000029,2020-03-22,172.15999999999997
50000029,2020-03-29,60.06
50000029,2020-04-05,142.96
50000029,2020-04-12,151.83
50000029,2020-04-19,607.3899999999999
50000029,2020-04-26,272.27000000000004
50000029,2020-05-03,519.14
50000029,2020-05-10,469.26
50000029,2020-05-17,283.47
50000029,2020-05-24,2868.500000000002
50000029,2020-05-31,4145.4400000000005
50000029,2020-06-07,5255.230000000012
50000029,2020-06-14,8060.170000000032
50000029,2020-06-21,9404.23000000004
50000029,2020-06-28,9008.140000000016
50000029,2020-07-05,7999.340000000004
50000029,2020-07-12,11000.420000000016
50000029,2020-07-19,7166.969999999999
50000029,2020-07-26,7188.140000000005
50000029,2020-08-02,4392.930000000004
50000029,2020-08-09,3317.600000000004
50000029,2020-08-16,3197.110000000002
50000029,2020-08-23,2089.5200000000004
50000029,2020-08-30,1768.5700000000008
50000029,2020-09-06,1863.5300000000009
50000029,2020-09-13,1971.58
50000029,2020-09-20,2064.8400000000006
50000029,2020-09-27,1347.6200000000013
50000029,2020-10-04,1801.73
50000029,2020-10-11,1544.7000000000005
50000029,2020-10-18,1314.8200000000013
50000029,2020-10-25,1343.5200000000002
50000029,2020-11-01,2237.630000000001
50000029,2020-11-08,2608.700000000002
50000029,2020-11-15,4290.309999999997
50000029,2020-11-22,7586.869999999996
50000029,2020-11-29,4416.699999999992
50000029,2020-12-06,1934.220000000001
50000029,2020-12-13,3346.4599999999973
50000029,2020-12-20,1474.8700000000017
50000029,2020-12-27,784.3100000000002
50000029,2021-01-03,1148.1500000000003
50000029,2021-01-10,1822.5900000000013
50000029,2021-01-17,494.5
50000029,2021-01-24,1253.3100000000002
50000029,2021-01-31,1376.610000000001
50000029,2021-02-07,2572.3500000000013
50000029,2021-02-14,1456.7400000000014
50000029,2021-02-21,2321.150000000001
50000029,2021-02-28,3619.709999999998
50000029,2021-03-07,2544.300000000001
50000029,2021-03-14,3244.7400000000007
50000029,2021-03-21,1989.2300000000016
50000029,2021-03-28,1568.6600000000012
50000029,2021-04-04,2951.720000000003
50000029,2021-04-11,2563.9000000000005
50000029,2021-04-18,2988.7500000000005
50000029,2021-04-25,3150.690000000002
50000029,2021-05-02,4765.2599999999975
50000029,2021-05-09,6549.880000000003
50000029,2021-05-16,6589.4200000000055
50000029,2021-05-23,10464.509999999978
50000029,2021-05-30,11245.649999999963
50000029,2021-06-06,14822.129999999996
50000029,2021-06-13,15893.489999999963
50000029,2021-06-20,19957.65999999997
50000029,2021-06-27,24564.399999999907
50000029,2021-07-04,25306.31999999989
50000029,2021-07-11,22305.659999999905
50000029,2021-07-18,20584.479999999912
50000029,2021-07-25,20311.91999999992
50000029,2021-08-01,17270.859999999975
50000029,2021-08-08,13619.289999999985
50000029,2021-08-15,10966.47
50000029,2021-08-22,13503.000000000002
50000029,2021-08-29,15274.269999999986
50000029,2021-09-05,16847.349999999984
50000029,2021-09-12,13805.23
50000029,2021-09-19,17507.700000000023
50000029,2021-09-26,18974.41999999998
50000029,2021-10-03,18974.419999999973
50000029,2021-10-10,19499.42
50000029,2021-10-17,19189.42999999997
50000029,2021-10-24,17837.679999999997
50000029,2021-10-31,17583.899999999983
50000029,2021-11-07,17515.249999999996
50000029,2021-11-14,15957.699999999988
50000029,2021-11-21,17941.239999999958
50000029,2021-11-28,18600.949999999983
50000029,2021-12-05,13570.029999999992
50000029,2021-12-12,17205.580000000013
50000029,2021-12-19,11048.359999999971
50000029,2021-12-26,10065.61999999998
50000029,2022-01-02,8788.799999999994
50000029,2022-01-09,10574.169999999986
50000029,2022-01-16,12472.459999999995
50000029,2022-01-23,15904.480000000016
50000029,2022-01-30,13802.53
50000029,2022-02-06,16725.190000000028
50000029,2022-02-13,15832.54000000004
50000029,2022-02-20,15511.480000000032
50000029,2022-02-27,14229.940000000057
50000029,2022-03-06,15541.500000000042
50000029,2022-03-13,21563.980000000018
50000029,2022-03-20,27322.969999999983
50000029,2022-03-27,22146.600000000057
50000029,2022-04-03,20092.800000000043
50000029,2022-04-10,23213.49000000002
50000029,2022-04-17,12689.78
50000029,2022-04-24,23377.890000000058
50000029,2022-05-01,26733.95000000004
50000029,2022-05-08,31926.39
50000029,2022-05-15,35949.32
50000029,2022-05-22,31525.83000000003
50000029,2022-05-29,26321.02000000003
50000029,2022-06-05,24492.349999999984
50000029,2022-06-12,26087.549999999937
50000029,2022-06-19,26505.610000000008
50000029,2022-06-26,31450.63000000002
50000029,2022-07-03,36072.52
50000029,2022-07-10,35252.57000000003
50000029,2022-07-17,31639.82000000001
50000029,2022-07-24,27927.94
50000029,2022-07-31,23601.04000000002
50000029,2022-08-07,24394.240000000023
50000029,2022-08-14,22870.720000000023
50000029,2022-08-21,21754.07000000001
50000029,2022-08-28,21539.76
50000029,2022-09-04,23836.94
50000029,2022-09-11,23562.21999999999
50000029,2022-09-18,23397.13000000001
50000029,2022-09-25,29313.88000000001
50000029,2022-10-02,29940.91000000004
50000029,2022-10-09,24879.49999999997
50000029,2022-10-16,24597.83000000003
50000029,2022-10-23,24557.23000000001
50000029,2022-10-30,26013.840000000026
50000029,2022-11-06,27635.34000000005
50000029,2022-11-13,26068.870000000017
50000029,2022-11-20,33998.990000000005
50000029,2022-11-27,35687.88000000005
50000029,2022-12-04,16055.530000000012
50000029,2022-12-11,27706.980000000003
50000029,2022-12-18,20622.240000000005
50000029,2022-12-25,21148.440000000017
50000029,2023-01-01,23719.709999999992
50000029,2023-01-08,19865.31999999999
50000029,2023-01-15,20531.25000000004
50000029,2023-01-22,29707.98
50000029,2023-01-29,26692.210000000025
50000029,2023-02-05,27733.860000000004
50000029,2023-02-12,21504.04000000001
50000029,2023-02-19,22550.27000000005
50000029,2023-02-26,23349.130000000016
50000029,2023-03-05,27235.87000000001
50000029,2023-03-12,35375.149999999994
50000029,2023-03-19,36012.17999999999
50000029,2023-03-26,27879.320000000025
50000029,2023-04-02,32876.820000000014
50000029,2023-04-09,30064.480000000003
50000029,2023-04-16,30774.09000000001
50000029,2023-04-23,32148.69000000004
50000029,2023-04-30,35869.76000000004
50000029,2023-05-07,39046.75000000008
50000029,2023-05-14,44882.36000000002
50000029,2023-05-21,46356.68000000003
50000029,2023-05-28,38957.94000000002
50000029,2023-06-04,36528.38000000001
50000029,2023-06-11,36752.62000000002
50000029,2023-06-18,34745.90000000003
50000029,2023-06-25,37048.49999999999
50000029,2023-07-02,34943.01000000009
50000029,2023-07-09,44083.429999999855
50000029,2023-07-16,42894.33999999993
50000029,2023-07-23,36227.99999999995
50000029,2023-07-30,27283.92999999994
50000029,2023-08-06,25457.83999999997
50000029,2023-08-13,25610.35999999997
50000029,2023-08-20,25916.929999999986
50000029,2023-08-27,23610.25999999995
50000029,2023-09-03,25520.129999999983
50000029,2023-09-10,27848.35999999998
50000029,2023-09-17,35828.309999999874
50000029,2023-09-24,33526.009999999966
50000029,2023-10-01,36296.79999999995
50000029,2023-10-08,30236.74999999998
50000029,2023-10-15,25122.93999999997
50000029,2023-10-22,28644.689999999955
50000029,2023-10-29,25205.889999999978
50000029,2023-11-05,27989.40999999997
50000029,2023-11-12,32338.229999999952
50000029,2023-11-19,36334.50999999996
50000029,2023-11-26,39087.67000000006
50000029,2023-12-03,21700.84999999999
50000029,2023-12-10,2455.980000000004
50000029,2023-12-17,21304.80999999993
50000029,2023-12-24,20338.799999999985
50000029,2023-12-31,17262.019999999986
50000031,2018-01-07,782642.4700000052
50000031,2018-01-14,802551.959999999
50000031,2018-01-21,722991.3100000017
50000031,2018-01-28,729347.3300000004
50000031,2018-02-04,660301.9599999989
50000031,2018-02-11,661508.1499999987
50000031,2018-02-18,697444.0599999974
50000031,2018-02-25,776062.8299999969
50000031,2018-03-04,720220.009999998
50000031,2018-03-11,908047.5299999996
50000031,2018-03-18,919816.9300000012
50000031,2018-03-25,927564.7900000024
50000031,2018-04-01,909822.7199999978
50000031,2018-04-08,855755.6000000003
50000031,2018-04-15,787172.460000007
50000031,2018-04-22,813334.5099999928
50000031,2018-04-29,814027.5999999966
50000031,2018-05-06,634307.6999999981
50000031,2018-05-13,640883.3299999994
50000031,2018-05-20,708241.4000000037
50000031,2018-05-27,723079.7199999995
50000031,2018-06-03,819295.3200000064
50000031,2018-06-10,997008.6200000122
50000031,2018-06-17,1136626.260000006
50000031,2018-06-24,1069745.7799999886
50000031,2018-07-01,897188.2799999969
50000031,2018-07-08,864481.2700000061
50000031,2018-07-15,872960.1800000031
50000031,2018-07-22,875019.7700000036
50000031,2018-07-29,874784.9500000061
50000031,2018-08-05,756222.6500000069
50000031,2018-08-12,742007.7700000067
50000031,2018-08-19,768831.7800000088
50000031,2018-08-26,749274.2600000057
50000031,2018-09-02,781021.5900000028
50000031,2018-09-09,934965.9299999726
50000031,2018-09-16,957395.320000002
50000031,2018-09-23,959826.909999998
50000031,2018-09-30,924385.2800000028
50000031,2018-10-07,1054401.6900000032
50000031,2018-10-14,1083275.4200000097
50000031,2018-10-21,1201826.5900000148
50000031,2018-10-28,986119.2600000104
50000031,2018-11-04,1042645.330000007
50000031,2018-11-11,1071317.1500000083
50000031,2018-11-18,1258476.2200000023
50000031,2018-11-25,1182945.110000004
50000031,2018-12-02,1125566.3700000113
50000031,2018-12-09,1159870.7199999942
50000031,2018-12-16,1271549.9099999857
50000031,2018-12-23,1176003.9599999755
50000031,2018-12-30,1071584.419999977
50000031,2019-01-13,889359.5599999982
50000031,2019-01-20,965404.76
50000031,2019-01-27,892550.5999999988
50000031,2019-02-03,920146.5100000002
50000031,2019-02-10,812504.829999995
50000031,2019-02-17,664026.8399999988
50000031,2019-02-24,675458.0999999945
50000031,2019-03-03,666874.1899999981
50000031,2019-03-10,670113.8099999985
50000031,2019-03-17,882460.1600000041
50000031,2019-03-24,951339.9200000028
50000031,2019-03-31,915238.3900000044
50000031,2019-04-07,889034.1799999982
50000031,2019-04-14,969702.9299999988
50000031,2019-04-21,881173.3099999975
50000031,2019-04-28,898909.9099999985
50000031,2019-05-05,883901.0400000038
50000031,2019-05-12,660645.2600000007
50000031,2019-05-19,737578.4100000006
50000031,2019-05-26,801197.359999996
50000031,2019-06-02,753118.2799999971
50000031,2019-06-09,784355.7600000006
50000031,2019-06-16,1011015.7499999997
50000031,2019-06-23,1080291.7399999956
50000031,2019-06-30,1195581.2999999963
50000031,2019-07-07,1172611.9499999974
50000031,2019-07-14,956229.0000000008
50000031,2019-07-21,952447.4200000144
50000031,2019-07-28,943254.9900000012
50000031,2019-08-04,1004414.180000004
50000031,2019-08-11,759265.0699999996
50000031,2019-08-18,779045.3300000008
50000031,2019-08-25,771612.64
50000031,2019-09-01,774880.6700000034
50000031,2019-09-08,737012.48
50000031,2019-09-15,917723.1600000004
50000031,2019-09-22,992201.5200000008
50000031,2019-09-29,945284.2799999984
50000031,2019-10-06,1009958.9299999984
50000031,2019-10-13,954058.2900000043
50000031,2019-10-20,990023.6699999956
50000031,2019-10-27,1060141.7900000014
50000031,2019-11-03,1072926.249999995
50000031,2019-11-10,903006.6199999998
50000031,2019-11-17,972317.9999999988
50000031,2019-11-24,1148580.9799999993
50000031,2019-12-01,1166828.1299999987
50000031,2019-12-08,1057532.1499999964
50000031,2019-12-15,1369472.2899999958
50000031,2019-12-22,1360504.5699999945
50000031,2019-12-29,1286231.4399999944
50000031,2020-01-05,1194350.82
50000031,2020-01-12,1350587.829999999
50000031,2020-01-19,1299603.3800000015
50000031,2020-01-26,1241769.3699999996
50000031,2020-02-02,1305411.2599999986
50000031,2020-02-09,826131.7699999993
50000031,2020-02-16,763303.1899999981
50000031,2020-02-23,625441.1299999995
50000031,2020-03-01,553542.6600000006
50000031,2020-03-08,539386.7399999994
50000031,2020-03-15,186540.46
50000031,2020-03-22,186540.46000000017
50000031,2020-03-29,186540.4600000001
50000031,2020-04-05,101616.95999999996
50000031,2020-04-12,152568.56
50000031,2020-04-19,169433.60000000006
50000031,2020-04-26,167931.96999999968
50000031,2020-05-03,207831.1299999995
50000031,2020-05-10,306030.17999999947
50000031,2020-05-17,260172.85999999984
50000031,2020-05-24,275437.65999999986
50000031,2020-05-31,272321.9800000003
50000031,2020-06-07,362813.23
50000031,2020-06-14,581236.2600000029
50000031,2020-06-21,521948.65
50000031,2020-06-28,506340.7800000015
50000031,2020-07-05,423613.7100000009
50000031,2020-07-12,528484.3000000021
50000031,2020-07-19,518823.8500000019
50000031,2020-07-26,501338.2800000014
50000031,2020-08-02,516870.6600000021
50000031,2020-08-09,506232.5799999996
50000031,2020-08-16,510813.24999999866
50000031,2020-08-23,497311.64999999857
50000031,2020-08-30,501464.4099999993
50000031,2020-09-06,506388.1099999957
50000031,2020-09-13,668273.0899999997
50000031,2020-09-20,664619.0199999986
50000031,2020-09-27,662917.9999999987
50000031,2020-10-04,678978.1000000002
50000031,2020-10-11,831082.4000000024
50000031,2020-10-18,833543.0900000002
50000031,2020-10-25,861541.1000000002
50000031,2020-11-01,957185.490000004
50000031,2020-11-08,805237.169999997
50000031,2020-11-15,866754.3100000008
50000031,2020-11-22,1028736.3599999936
50000031,2020-11-29,1209687.6099999945
50000031,2020-12-06,893070.5099999924
50000031,2020-12-13,818999.6299999973
50000031,2020-12-20,795334.580000003
50000031,2020-12-27,819122.5100000009
50000031,2021-01-03,820514.1999999989
50000031,2021-01-10,727532.3800000002
50000031,2021-01-17,807032.890000023
50000031,2021-01-24,732779.6800000016
50000031,2021-01-31,747474.3400000029
50000031,2021-02-07,690342.7999999969
50000031,2021-02-14,601161.37
50000031,2021-02-21,595734.8799999995
50000031,2021-02-28,629561.5799999998
50000031,2021-03-07,641028.6399999998
50000031,2021-03-14,665283.4099999976
50000031,2021-03-21,650039.2599999998
50000031,2021-03-28,668221.2299999978
50000031,2021-04-04,623564.7799999957
50000031,2021-04-11,746533.9299999964
50000031,2021-04-18,744720.2199999999
50000031,2021-04-25,576785.6799999976
50000031,2021-05-02,658920.54
50000031,2021-05-09,466340.6600000024
50000031,2021-05-16,476241.6999999992
50000031,2021-05-23,442534.83000000106
50000031,2021-05-30,449388.130000001
50000031,2021-06-06,490622.000000001
50000031,2021-06-13,685056.2099999995
50000031,2021-06-20,563432.5199999972
50000031,2021-06-27,543697.7799999997
50000031,2021-07-04,529846.2799999979
50000031,2021-07-11,611053.4600000007
50000031,2021-07-18,593942.6600000011
50000031,2021-07-25,621301.8199999997
50000031,2021-08-01,633956.6500000001
50000031,2021-08-08,523350.0899999993
50000031,2021-08-15,496302.73000000126
50000031,2021-08-22,491555.5500000008
50000031,2021-08-29,517570.7199999999
50000031,2021-09-05,523195.5299999989
50000031,2021-09-12,660269.9299999994
50000031,2021-09-19,683629.5899999996
50000031,2021-09-26,680148.77
50000031,2021-10-03,729225.0800000007
50000031,2021-10-10,643074.4599999991
50000031,2021-10-17,663038.0899999979
50000031,2021-10-24,653338.5500000012
50000031,2021-10-31,749118.98
50000031,2021-11-07,701411.5099999988
50000031,2021-11-14,821712.7999999939
50000031,2021-11-21,973880.6299999938
50000031,2021-11-28,1251416.6099999957
50000031,2021-12-05,866246.3499999959
50000031,2021-12-12,717771.0899999986
50000031,2021-12-19,685580.0300000001
50000031,2021-12-26,690462.0800000002
50000031,2022-01-02,750685.4500000015
50000031,2022-01-09,740379.1300000023
50000031,2022-01-16,746164.0200000013
50000031,2022-01-23,747121.9099999999
50000031,2022-01-30,705711.34
50000031,2022-02-06,673966.039999999
50000031,2022-02-13,635691.3400000005
50000031,2022-02-20,639208.45
50000031,2022-02-27,608849.1300000005
50000031,2022-03-06,625256.529999999
50000031,2022-03-13,711645.7600000004
50000031,2022-03-20,764316.4400000015
50000031,2022-03-27,771185.1100000005
50000031,2022-04-03,756053.9100000001
50000031,2022-04-10,786177.7800000005
50000031,2022-04-17,802412.1700000003
50000031,2022-04-24,750908.8700000006
50000031,2022-05-01,847118.3800000013
50000031,2022-05-08,759620.4499999995
50000031,2022-05-15,733569.39
50000031,2022-05-22,775876.3900000001
50000031,2022-05-29,770763.6399999997
50000031,2022-06-05,774249.5599999996
50000031,2022-06-12,845988.340000001
50000031,2022-06-19,831349.1200000001
50000031,2022-06-26,1024325.500000002
50000031,2022-07-03,942635.6300000066
50000031,2022-07-10,909971.7500000012
50000031,2022-07-17,902999.9900000012
50000031,2022-07-24,883082.95
50000031,2022-07-31,898169.4799999989
50000031,2022-08-07,750584.5399999993
50000031,2022-08-14,738088.7500000003
50000031,2022-08-21,717361.8999999992
50000031,2022-08-28,739021.4100000057
50000031,2022-09-04,744652.4799999986
50000031,2022-09-11,804528.9799999993
50000031,2022-09-18,840045.2599999994
50000031,2022-09-25,764499.3699999996
50000031,2022-10-02,767782.9099999995
50000031,2022-10-09,866803.0399999992
50000031,2022-10-16,863512.98
50000031,2022-10-23,884100.780000001
50000031,2022-10-30,1004274.7800000012
